pair_id,actor_id,actor_name,topic_similarity,gap_publication_days,temporal_order_verified,date_basis,candidate_method,source_dataset_a,hearing_id_a,hearing_date_a,publication_date_a,topic_a,text_a,text_kind_a,proposition_silver_a,stance_silver_a,evidence_a,evidence_status_a,source_actor_index_a,source_opinion_index_a,source_dataset_b,hearing_id_b,hearing_date_b,publication_date_b,topic_b,text_b,text_kind_b,proposition_silver_b,stance_silver_b,evidence_b,evidence_status_b,source_actor_index_b,source_opinion_index_b
06f6bf71ce0746e2,gilson daniel,Gilson Daniel,0.210802,99,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,118,,2023-12-12,Impacto dos desastres climáticos no Brasil em 2023 e medidas de prevenção e resposta,"Quer a derrubada do veto presidencial a artigo da Lei 14.691/23 que destinava 5% de multas por crimes ambientais e de acordos judiciais de reparação de danos socioambientais para o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil: ""Nós trabalhamos muito bem na pronta resposta, mas realmente precisamos trabalhar na prevenção. Muitos desses acidentes e desastres poderiam ter sido evitados. A prevenção tem muito menos custo para o poder público.""",LDS_opinion_summary_not_verbatim_speech,"A derrubada do veto presidencial ao artigo da Lei 14.691/23, que destina 5 % de multas ambientais ao Fundo Nacional de Calamidades Públicas, é essencial para garantir recursos à prevenção de desastres. | A",A FAVOR | NEUTRO,,not_verified_in_transcript,1,0,PublicHearingBR_LDS.jsonl,113,,2024-03-20,Ações de prevenção de desastres naturais e auxílio à população detalhadas por ministérios na Câmara dos Deputados,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",LDS_opinion_summary_not_verbatim_speech,"O atual modelo de destinação de recursos para prevenção de desastres só libera verbas após a ocorrência de tragédias, sendo necessário criar fontes permanentes de financiamento. | É imprescindível ampliar a legislação de assistência para abranger vulnerabilidades como migrantes venezuelanos, povos indígenas e população em situação de rua, não se limitando a um único foco. | É urgente instituir um arcabouço legal que garanta proteção efetiva aos grupos mais vulneráveis, especialmente em áreas remotas da Amazônia e em contextos de crise humanitária como o Rio Grande do Sul.",A FAVOR | NEUTRO,,not_verified_in_transcript,1,0
982501e57fbbcdcc,gilson daniel,Gilson Daniel,0.263901,120,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,118,,2023-12-12,Impacto dos desastres climáticos no Brasil em 2023 e medidas de prevenção e resposta,"Quer a derrubada do veto presidencial a artigo da Lei 14.691/23 que destinava 5% de multas por crimes ambientais e de acordos judiciais de reparação de danos socioambientais para o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil: ""Nós trabalhamos muito bem na pronta resposta, mas realmente precisamos trabalhar na prevenção. Muitos desses acidentes e desastres poderiam ter sido evitados. A prevenção tem muito menos custo para o poder público.""",LDS_opinion_summary_not_verbatim_speech,"A derrubada do veto presidencial ao artigo da Lei 14.691/23, que destina 5 % de multas ambientais ao Fundo Nacional de Calamidades Públicas, é essencial para garantir recursos à prevenção de desastres. | A",A FAVOR | NEUTRO,,not_verified_in_transcript,1,0,PublicHearingBR_LDS.jsonl,107,,2024-04-10,Melhorias na infraestrutura de prevenção a desastres e calamidades naturais,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",LDS_opinion_summary_not_verbatim_speech,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população. | O radar de previsão meteorológica atual é,NEUTRO,,not_verified_in_transcript,3,2
d3769de977ace19d,gilson daniel,Gilson Daniel,0.359324,21,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,113,,2024-03-20,Ações de prevenção de desastres naturais e auxílio à população detalhadas por ministérios na Câmara dos Deputados,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",LDS_opinion_summary_not_verbatim_speech,"O atual modelo de destinação de recursos para prevenção de desastres só libera verbas após a ocorrência de tragédias, sendo necessário criar fontes permanentes de financiamento. | É imprescindível ampliar a legislação de assistência para abranger vulnerabilidades como migrantes venezuelanos, povos indígenas e população em situação de rua, não se limitando a um único foco. | É urgente instituir um arcabouço legal que garanta proteção efetiva aos grupos mais vulneráveis, especialmente em áreas remotas da Amazônia e em contextos de crise humanitária como o Rio Grande do Sul.",A FAVOR | NEUTRO,,not_verified_in_transcript,1,0,PublicHearingBR_LDS.jsonl,107,,2024-04-10,Melhorias na infraestrutura de prevenção a desastres e calamidades naturais,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",LDS_opinion_summary_not_verbatim_speech,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população. | O radar de previsão meteorológica atual é,NEUTRO,,not_verified_in_transcript,3,2
36e4b11ff6345a11,jorge solla,Jorge Solla,0.172702,118,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,199,,2023-08-09,Autossuficiência na produção de insumos para a saúde e questões relacionadas à compra emergencial de medicamentos pelo SUS,"Apoiou a ministra Nísia Trindade: ""O ministério, em poucos meses, conseguiu reconquistar a autoridade técnico-política da direção nacional do SUS. Isso é fundamental, porque, infelizmente, no governo anterior foi uma desmoralização.""",LDS_opinion_summary_not_verbatim_speech,A ausência de autossuficiência na produção de insumos de saúde coloca o S,ERRO API,,not_verified_in_transcript,11,0,PublicHearingBR_LDS.jsonl,16,,2023-12-05,Debate sobre denúncias envolvendo o custeio de viagem de Luciane Barbosa Farias e questões relacionadas aos direitos humanos,Elogiou a gestão de Sílvio Almeida no Ministério dos Direitos Humanos.,LDS_opinion_summary_not_verbatim_speech,"O Ministério dos Direitos Humanos custeou diárias e passagens para Luciane Barbosa Farias, esposa de líder do Comando Vermelho, gerando acusação de irregularidade e possível improbidade administrativa. | A oposição utiliza as denúncias sobre o custeio",CONTRA | NEUTRO,,not_verified_in_transcript,7,0
90a4cc8b19325243,jorge solla,Jorge Solla,0.14767,21,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,140,,2023-11-07,"Lições da pandemia e providências para futuras emergências sanitárias, com foco na vacinação e combate à desinformação","Além da recuperação dos percentuais de cobertura vacinal, outro desafio é enfrentar a ampliação das desigualdades sociais tanto no Brasil quanto no resto do mundo, que impacta a saúde da população.",LDS_opinion_summary_not_verbatim_speech,"O fortalecimento da vigilância em saúde e a criação de novas estratégias de vacinação são essenciais para aumentar a cobertura vacinal nas Américas. | É imprescindível firmar um acordo internacional que garanta acesso equitativo a medicamentos, vacinas e equipamentos em caso de nova pandemia. | A comunicação com líderes religiosos e comunitários deve ser priorizada para combater a desinformação e ampliar a aceitação das vacinas.",NEUTRO,,not_verified_in_transcript,2,0,PublicHearingBR_LDS.jsonl,129,,2023-11-28,Debate sobre a vacinação de crianças contra Covid-19,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,LDS_opinion_summary_not_verbatim_speech,"A vacina contra Covid-19 deve ser incluída no Programa Nacional de Imunização para crianças de 6 meses a 5 anos, conforme recomendação de sociedades científicas e dados de mortalidade. | A vacina de RNA mensage",NEUTRO | CONTRA,,not_verified_in_transcript,3,1
892d7d3a6e934091,jorge solla,Jorge Solla,0.566205,20,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,15,,2023-11-08,Obrigatoriedade da vacinação contra Covid-19 em crianças de 6 meses a 5 anos a partir de 2024,"Há uma queda nos índices de vacinação devido à falta de credibilidade dos imunizantes perante parte da população: ""Eu fico muito preocupado porque nós não podemos contribuir para piorar ainda mais a cobertura da vacinação não só de Covid-19, mas de todas as vacinas. É responsabilidade dessa Casa, dos profissionais de saúde e do Estado brasileiro"".",LDS_opinion_summary_not_verbatim_speech,"A vacinação obrigatória contra Covid-19 em crianças de 6 meses a 5 anos deve ser mantida a partir de 2024. | A obrigatoriedade da vacinação em crianças está respaldada pela legislação do PNI e do Estatuto da Criança e do Adolescente. | A discussão sobre a vacinação infantil deve ser separada de interesses políticos e globais, evitando a politização da questão. | A obrigatoriedade",ERRO API,,not_verified_in_transcript,3,0,PublicHearingBR_LDS.jsonl,129,,2023-11-28,Debate sobre a vacinação de crianças contra Covid-19,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,LDS_opinion_summary_not_verbatim_speech,"A vacina contra Covid-19 deve ser incluída no Programa Nacional de Imunização para crianças de 6 meses a 5 anos, conforme recomendação de sociedades científicas e dados de mortalidade. | A vacina de RNA mensage",NEUTRO | CONTRA,,not_verified_in_transcript,3,1
4cffd4e8a3906c01,lafayette de andrada,Lafayette de Andrada,0.114424,132,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,17,,2023-12-06,Debate sobre ativismo judicial na Câmara dos Deputados,"O Parlamento deve tratar sobre certos assuntos, ainda que seja ao não votar nada sobre o tema: ""Quem tem competência e quem deve exprimir a voz da população, os anseios do povo, da sociedade, é o Poder Legislativo. Ele que foi votado, ele que foi escolhido para isso. E, se o Poder Legislativo silencia em função de determinado tema, muitas vezes é um silêncio eloquente, é porque não há o amadurecimento necessário ainda para legislar sobre aquilo.""",LDS_opinion_summary_not_verbatim_speech,"O ativismo judicial tem ultrapassado os limites constitucionais e legais, como nas decisões sobre a interrupção da gestação até o terceiro mês, nas ações que proibiram operações em favelas durante a pandemia e na suspensão da nomeação de Alexandre Ramagem. | O Poder Legislativo deve exercer controle efetivo sobre o Supremo, inclusive por meio de impeachment e da autorização de nomeações, para impedir abusos de poder e excessos políticos. | Qualquer reforma do sistema judicial exige amplo debate público, seminários e participação de todos os poderes, sem revanchismo, antes de alterar as regras.",ERRO API,,not_verified_in_transcript,2,0,PublicHearingBR_LDS.jsonl,104,,2024-04-16,Participação da Câmara na definição das regras de renovação das concessões das distribuidoras de energia elétrica,"Criticou as distribuidoras por estarem criando dificuldade para conectar as unidades de geração distribuída à rede elétrica: ""As distribuidoras não estão obedecendo à lei, não estão obedecendo às próprias resoluções da Aneel""",LDS_opinion_summary_not_verbatim_speech,"O Congresso Nacional deve ter papel decisivo na definição das regras de renovação das concessões das distribuidoras, e o Ministério de Minas e Energia ainda não reconheceu essa necessidade.",NEUTRO,,not_verified_in_transcript,2,2
a9bdcddb335a5a07,leda borges,Lêda Borges,0.116107,49,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,203,,2023-08-02,Aumento da violência contra mulheres devido ao desmonte de políticas públicas e ascensão do ultraconservadorismo,A melhor maneira de quebrar o ciclo da violência é a independência econômica das mulheres. Medidas como casas de acolhimento e inserção no mercado de trabalho são fundamentais.,LDS_opinion_summary_not_verbatim_speech,"O desmonte das políticas públicas de proteção à mulher, reduzido a R$ 13 milhões em 2022, é a principal causa do aumento da violência de gênero no Brasil. | A ascensão do ultraconservadorismo, que considera a igualdade de gênero como inimigo, gera violência contra mulheres que desafiam papéis tradicionais. | A independência econômica das mulheres, por meio de casas de ac",ERRO API,,not_verified_in_transcript,4,0,PublicHearingBR_LDS.jsonl,165,,2023-09-20,Discussão sobre a Lei de Diretrizes Orçamentárias (LDO) de 2024 e suas implicações para o déficit fiscal e políticas voltadas para mulheres,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,LDS_opinion_summary_not_verbatim_speech,"A meta fiscal de zerar o déficit em 2024 é excessivamente ambiciosa diante da queda na arrecadação. | O orçamento deve concentrar recursos específicos para políticas de mulheres, priorizando ações no Ministério das Mulheres. | A pulverização de recursos e a insuficiente destinação para combate à violência contra mulheres comprometem a eficácia das políticas públicas.",ERRO API,,not_verified_in_transcript,4,0
de54c782d361768c,leda borges,Lêda Borges,0.256197,65,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,203,,2023-08-02,Aumento da violência contra mulheres devido ao desmonte de políticas públicas e ascensão do ultraconservadorismo,A melhor maneira de quebrar o ciclo da violência é a independência econômica das mulheres. Medidas como casas de acolhimento e inserção no mercado de trabalho são fundamentais.,LDS_opinion_summary_not_verbatim_speech,"O desmonte das políticas públicas de proteção à mulher, reduzido a R$ 13 milhões em 2022, é a principal causa do aumento da violência de gênero no Brasil. | A ascensão do ultraconservadorismo, que considera a igualdade de gênero como inimigo, gera violência contra mulheres que desafiam papéis tradicionais. | A independência econômica das mulheres, por meio de casas de ac",ERRO API,,not_verified_in_transcript,4,0,PublicHearingBR_LDS.jsonl,154,,2023-10-06,Políticas públicas voltadas para mulheres no climatério e menopausa,"Disse: 'É necessário debater a promoção da saúde da mulher para esse ciclo da vida, buscando criar políticas públicas efetivas que melhorem a qualidade de vida dessas mulheres.'",LDS_opinion_summary_not_verbatim_speech,"A falta de reposição hormonal aumenta significativamente o risco de infarto, AVC e mortalidade, enquanto seu uso reduz esses riscos em até 26%. | O Ministério da Saúde está desenvolvendo novos medicamentos e considerando a inclusão de fitoterápicos além da isoflavona para tratar os sintomas do climatério. | É necessário instituir um Dia Nacional de Conscientização sobre a Menopausa para romper o tabu e ampliar políticas públicas efetivas.",NEUTRO | A FAVOR,,not_verified_in_transcript,0,0
3f649c16713f4c6f,leda borges,Lêda Borges,0.286378,16,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,165,,2023-09-20,Discussão sobre a Lei de Diretrizes Orçamentárias (LDO) de 2024 e suas implicações para o déficit fiscal e políticas voltadas para mulheres,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,LDS_opinion_summary_not_verbatim_speech,"A meta fiscal de zerar o déficit em 2024 é excessivamente ambiciosa diante da queda na arrecadação. | O orçamento deve concentrar recursos específicos para políticas de mulheres, priorizando ações no Ministério das Mulheres. | A pulverização de recursos e a insuficiente destinação para combate à violência contra mulheres comprometem a eficácia das políticas públicas.",ERRO API,,not_verified_in_transcript,4,0,PublicHearingBR_LDS.jsonl,154,,2023-10-06,Políticas públicas voltadas para mulheres no climatério e menopausa,"Disse: 'É necessário debater a promoção da saúde da mulher para esse ciclo da vida, buscando criar políticas públicas efetivas que melhorem a qualidade de vida dessas mulheres.'",LDS_opinion_summary_not_verbatim_speech,"A falta de reposição hormonal aumenta significativamente o risco de infarto, AVC e mortalidade, enquanto seu uso reduz esses riscos em até 26%. | O Ministério da Saúde está desenvolvendo novos medicamentos e considerando a inclusão de fitoterápicos além da isoflavona para tratar os sintomas do climatério. | É necessário instituir um Dia Nacional de Conscientização sobre a Menopausa para romper o tabu e ampliar políticas públicas efetivas.",NEUTRO | A FAVOR,,not_verified_in_transcript,0,0
e001ebac1d8033f1,leo prates,Leo Prates,0.210802,99,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,118,,2023-12-12,Impacto dos desastres climáticos no Brasil em 2023 e medidas de prevenção e resposta,"Avalia que a situação exige apoio extra às vítimas: ""Eu acho que a gente tem que criar um sistema nacional de apoio às vítimas de desastres, um arcabouço que faça parte, inclusive, do Sistema Nacional de Defesa Civil, com prevenção, pronta resposta e recuperação das áreas atingidas por desastres.""",LDS_opinion_summary_not_verbatim_speech,"A derrubada do veto presidencial ao artigo da Lei 14.691/23, que destina 5 % de multas ambientais ao Fundo Nacional de Calamidades Públicas, é essencial para garantir recursos à prevenção de desastres. | A",A FAVOR,,not_verified_in_transcript,5,0,PublicHearingBR_LDS.jsonl,113,,2024-03-20,Ações de prevenção de desastres naturais e auxílio à população detalhadas por ministérios na Câmara dos Deputados,"""O grande desafio é criar um arcabouço legal que possa dar proteção especialmente aos vulneráveis. Imagina o que é, na Amazônia, não ter acesso a um médico porque as hidrovias e os rios estão secos; ou, no Rio Grande do Sul, a perda de pequenas atividades comerciais que sustentavam famílias inteiras.""",LDS_opinion_summary_not_verbatim_speech,"O atual modelo de destinação de recursos para prevenção de desastres só libera verbas após a ocorrência de tragédias, sendo necessário criar fontes permanentes de financiamento. | É imprescindível ampliar a legislação de assistência para abranger vulnerabilidades como migrantes venezuelanos, povos indígenas e população em situação de rua, não se limitando a um único foco. | É urgente instituir um arcabouço legal que garanta proteção efetiva aos grupos mais vulneráveis, especialmente em áreas remotas da Amazônia e em contextos de crise humanitária como o Rio Grande do Sul.",A FAVOR,,not_verified_in_transcript,3,1
e6a308550846aa5f,leonidas cristino,Leônidas Cristino,0.133655,162,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,134,,2023-11-13,Descarbonização do setor de combustíveis e transição energética sustentável,"A Câmara busca amplo consenso sobre o tema: ""Está aí o problema posto e, aqui nesta Casa, nós temos a obrigação de elaborar um marco regulatório que seja factível e bom para todo o País, acompanhando as experiências que estão sendo feitas nas academias. É para dar tranquilidade ao Brasil de investir e para demonstrar ao mundo que nós vamos ajudar o planeta a diminuir o aquecimento global.""",LDS_opinion_summary_not_verbatim_speech,"O carro elétrico possui mitos ambientais que precisam ser desmistificados. | O Brasil não pode correr o risco de perder sua vantagem competitiva em tecnologia automotiva, estando entre os principais polos do mundo. | É imprescindível que o arcabouço legal ofereça clareza jurídica,",NEUTRO | A FAVOR,,not_verified_in_transcript,4,0,PublicHearingBR_LDS.jsonl,23,,2024-04-23,Medidas para incentivar o uso do biometano na matriz energética brasileira,"Propôs que outros setores da economia, além dos transportes, também possam usar o biometano: ""Temos abranger todos os segmentos da economia, para que a gente possa tirar o gás carbônico da atmosfera, caso contrário o mundo não vai suportar.""",LDS_opinion_summary_not_verbatim_speech,"O mercado de biometano já existe no Brasil, mas é pouco conhecido e precisa ser dinamizado. | O uso do biometano em transportes pesados é essencial, pois reduz a dependência do diesel importado e custa três vezes menos que o veículo elétrico. | O Brasil tem potencial para produzir biometano a partir de resíduos e esgoto, e deve ampliar seu uso em todos os setores para transformar um problema ambiental em ativo energético.",A FAVOR | NEUTRO,,not_verified_in_transcript,3,0
379d85fc73b5d187,luizianne lins,Luizianne Lins,0.104779,112,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,187,,2023-08-24,Discussão sobre o Estatuto do Povo Cigano e a inclusão dos ciganos em políticas públicas e no Censo demográfico brasileiro,"Apesar de habitarem o Brasil há mais de 400 anos, os ciganos ainda são invisíveis para a maior parte da população: ""Esses grupos honram sua ancestralidade, lutam por direitos para manterem suas origens, uma vez que hábitos nômades dificultam seus registros e organização. Hábitos nômades muitas vezes seguidos de expulsões para manter a invisibilidade e silenciar a população, quando não se trata muitas vezes de conflito de terra""",LDS_opinion_summary_not_verbatim_speech,Os ciganos precisam ser incluídos no Censo demográfico brasileiro para que o Estado reconheça sua existência e direitos. | O Estatuto do Cigano colocará o Brasil na vanguarda do reconhecimento internacional dos direitos da população cigana. | A violência policial contra os ciganos no Brasil é generalizada e deve ser levada a tribunais internacionais de direitos humanos.,ERRO API,,not_verified_in_transcript,2,0,PublicHearingBR_LDS.jsonl,26,,2023-12-14,Inclusão da economia do cuidado no cálculo do PIB,"Lamentou que somente agora o País comece a tratar do tema: ""É uma questão invisível que, no Brasil, toma proporções gigantescas, também pela dimensão territorial e por outros problemas sociais, muitos agravados nos últimos anos.""",LDS_opinion_summary_not_verbatim_speech,A inclusão do trabalho de cuidado não remunerado no cálculo do PIB é essencial para mudar a percepção da sociedade sobre sua importância. | A separação tradicional entre trabalho econômico e não econômico reflete a marginalização histórica do trabalho de cuidado. | Priorizar políticas de cuidado impacta mais o desenvolvimento humano do que a própria medição do PIB.,A FAVOR,,not_verified_in_transcript,1,0
e13d509a937ffa5f,marcelo de souza do nascimento,Marcelo de Souza do Nascimento,0.146567,399,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,73,,2022-07-13,Debate sobre critérios mais acessíveis nos contratos de seguro de vida para idosos,"Comentou que 'quando o idoso vai contratar, ele não obtém as informações claras, legíveis e ostensivas. Geralmente nos contratos essas cláusulas restritivas de direitos são colocadas em letras miúdas'.",LDS_opinion_summary_not_verbatim_speech,"O excedente de custos das apólices de idosos deve ser redistribuído entre a sociedade, conforme a função social do seguro. | A prática de definir a idade como critério para cálculo de prêmio não constitui discriminação, mas garante o equilíbrio financeiro do contrato de seguro. | As seguradoras tratam os idosos como objetos descartáveis, violando o Estatuto do Idoso e a legislação da Susep.",NEUTRO | CONTRA | A FAVOR,,not_verified_in_transcript,4,1,PublicHearingBR_LDS.jsonl,192,,2023-08-16,Redução da vida útil de celulares e obsolescência programada,"No Brasil, não há condenação coletiva, mas há decisões individuais favoráveis. O consumidor pode fazer valer o seu direito para casos assim: ""O Judiciário tem entendido, inclusive, que, após o fim do prazo de garantia contratual legal, não cessa a responsabilidade civil do fornecedor para conserto ou troca daquele produto quando é identificado que o produto teve a vida útil abreviada de forma proposital.""",LDS_opinion_summary_not_verbatim_speech,"A obsolescência programada não é comprovada no Brasil, já que não há condenações coletivas e o mercado de usados continua crescente. | O Código de Defesa do Consumidor está desatualizado e não contempla a durabilidade dos produtos nem a obrigatoriedade de peças de reposição para softwares. | Fabricantes devem ser obrigados a garantir suporte técnico e peças de reposição por mais tempo, como previsto na legislação europeia.",CONTRA | A FAVOR,,not_verified_in_transcript,2,0
3d382d16e23d6fe6,mercedes bustamante,Mercedes Bustamante,0.301655,22,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,188,,2023-08-24,Disparidade de gênero na pós-graduação em ciências exatas e tecnológicas e financiamento menor para mulheres,"Nos programas de pós-graduação das universidades, dados de 2021 da plataforma Capes mostram que elas representavam 42% dos pesquisadores. Porém, no doutorado acadêmico, eram apenas 38%. Já no pós-doutorado, as mulheres representam 54% dos pesquisadores.",LDS_opinion_summary_not_verbatim_speech,"A disparidade de gênero persiste nas ciências exatas e tecnológicas, com menor remuneração e representação mesmo quando as mulheres são maioria em certas áreas. | É urgente derrubar o decreto 997/93 que proíbe novas creches nas universidades e ampliar a licença maternidade para seis meses para todas as pós‑graduandas. | O “efeito tesoura” – a exclusão feminina e interseccional",ERRO API,,not_verified_in_transcript,1,2,PublicHearingBR_LDS.jsonl,168,,2023-09-15,Melhoria das condições da pós-graduação no Brasil,"Dados da Capes mostram que o Brasil conta com mais de 4.500 programas de pós-graduação, e quase 7 mil cursos. No ano que vem, outros 300 cursos devem entrar no sistema.",LDS_opinion_summary_not_verbatim_speech,A falta de proteção trabalhista e previdenciária para pós‑graduandos mantém‑os em situação de vulnerabilidade. | A academia precisa adaptar seus currículos e promover maior interação com o setor produtivo para reter talentos. | O financiamento de benefícios como licença‑maternidade e previdência para não‑bolsistas deve ser viabilizado por isenção fiscal a quem aumenta a qualificação técnica do país.,ERRO API,,not_verified_in_transcript,2,2
597ab529d9e58c55,nisia trindade,Nísia Trindade,0.112892,35,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,199,,2023-08-09,Autossuficiência na produção de insumos para a saúde e questões relacionadas à compra emergencial de medicamentos pelo SUS,"Elencou medidas tomadas para recuperar os seis hospitais federais do Rio de Janeiro, incluindo a reabertura de 305 leitos e a contratação de novos profissionais.",LDS_opinion_summary_not_verbatim_speech,A ausência de autossuficiência na produção de insumos de saúde coloca o S,ERRO API,,not_verified_in_transcript,0,9,PublicHearingBR_LDS.jsonl,171,,2023-09-13,"Esclarecimentos da ministra da Saúde, Nísia Trindade, sobre polêmicas e investimentos do novo PAC na Saúde","Citou o incremento de R$ 86 milhões no orçamento dos hospitais filantrópicos; a garantia de R$ 540 milhões na Política Nacional de Saúde da Pessoa com Deficiência, com foco nos centros de reabilitação; o apoio ao Rio Grande do Sul na recuperação das estruturas de saúde destruídas por enchentes e ciclones; e a reabertura de 321 leitos nos hospitais federais do Rio de Janeiro.",LDS_opinion_summary_not_verbatim_speech,"A proposta de criar um grupo de trabalho interministerial para analisar desinformações de profissionais de saúde sobre vacinas e usar o Ministério da Justiça e a AGU para intimidar quem discordar do ministério é considerada censura e ataque à liberdade de opinião. | As resoluções da 17ª Conferência Nacional de Saúde que preveem a revisão da cartilha de pessoas trans, a redução da idade de",ERRO API,,not_verified_in_transcript,0,5
87fa10a79fe070e0,padre joao,Padre João,0.250473,246,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,59,,2023-04-18,Reparação aos pescadores afetados pelo rompimento da barragem do Fundão em Mariana (MG) em 2015,"Reclamou da falta de responsabilidade, principalmente por parte de autoridades públicas, como os promotores, que deveriam ter comparecido.",LDS_opinion_summary_not_verbatim_speech,"A Fundação Renova exige comprovação de atividade de pescadores artesanais nos anos de 2014 e 2015 junto ao Ministério da Pesca para liberar indenização. | A demora na reparação dos danos é vista como desrespeito, devendo considerar contribuições ao INSS e seguros defeso dos pescadores tradicionais. | O Ministério Público Federal deve intervir para pressionar a Fundação Renova, aplicando multas ou anulando exigências abusivas e firmando TACs com os pescadores.",NEUTRO | A FAVOR,,not_verified_in_transcript,1,0,PublicHearingBR_LDS.jsonl,13,,2023-12-20,Cobrança à Justiça para destravar a renegociação com mineradoras sobre reparação em Mariana,Reforçou as críticas à paralisação nas negociações.,LDS_opinion_summary_not_verbatim_speech,"As mineradoras devem arcar com uma compensação financeira de, no",ERRO API,,not_verified_in_transcript,4,0
e8fa709c49d4cf21,padre joao,Padre João,0.125608,77,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,199,,2023-08-09,Autossuficiência na produção de insumos para a saúde e questões relacionadas à compra emergencial de medicamentos pelo SUS,Questionou sobre a incorporação do canabidiol ao SUS.,LDS_opinion_summary_not_verbatim_speech,A ausência de autossuficiência na produção de insumos de saúde coloca o S,ERRO API,,not_verified_in_transcript,8,0,PublicHearingBR_LDS.jsonl,146,,2023-10-25,Liberação da produção de Cannabis para fins medicinais,"Cobrou a modernização da legislação, uma vez que os medicamentos disponíveis, que são importados, têm um preço muito elevado, não sendo acessíveis às famílias mais vulneráveis: ""Muitos países já avançaram no processo do uso da maconha, não só medicinal, mas também cosmético, na indústria têxtil e na agricultura. E estamos aqui, acuados por uma hipocrisia religiosa, negando aos pobres um medicamento tão importante"".",LDS_opinion_summary_not_verbatim_speech,"A legislação atual sobre cannabis é obsoleta e deve ser modernizada para reduzir o custo dos medicamentos importados. | O processo judicializado de autorização de cannabis drena recursos públicos que poderiam garantir acesso a mais pacientes vulneráveis. | A produção nacional de cannabis oferece um tratamento mais barato, natural e acessível comparado aos medicamentos farmacêuticos tradicionais.",ERRO API,,not_verified_in_transcript,0,0
