id_audiencia,assunto_audiencia,nome,cargo,opiniao_limpa,filiacao_rede,proposicoes_audiencia,proposicao_alvo,postura_final
63,Cobrança de mais atenção do Estado com instituições de longa permanência para idosos,Renato Gomes,Representante da Secretaria Nacional de Promoção e Defesa dos Direitos da Pessoa Idosa,"Disse que 'esses auxílios são pontuais, e o que as instituições de longa permanência precisam é de um modelo permanente, que esteja no Orçamento, para que as necessidades básicas sejam atendidas e elas tenham condições de prestar um serviço adequado. O Parlamento tem um papel fundamental nisso'.",SOCIEDADE/OUTROS,"A ausência de uma política nacional de cuidados de longa duração gera oferta pública reduzida e heterogênea de instituições de longa permanência (Ilpis). | O atendimento público a idosos está marcado por carências estruturais, recursos humanos insuficientes e orçamentos precários, exigindo um modelo permanente de financiamento no Orçamento. | A criação de um cadastro nacional com dados oficiais sobre oferta de Ilpis e população assistida é essencial para planejar e cobrar efetivamente o Estado.",A ausência de uma política nacional de cuidados de longa duração gera oferta pública reduzida e heterogênea de instituições de longa permanência (Ilpis).,A FAVOR
63,Cobrança de mais atenção do Estado com instituições de longa permanência para idosos,Renato Gomes,Representante da Secretaria Nacional de Promoção e Defesa dos Direitos da Pessoa Idosa,"Disse que 'esses auxílios são pontuais, e o que as instituições de longa permanência precisam é de um modelo permanente, que esteja no Orçamento, para que as necessidades básicas sejam atendidas e elas tenham condições de prestar um serviço adequado. O Parlamento tem um papel fundamental nisso'.",SOCIEDADE/OUTROS,"A ausência de uma política nacional de cuidados de longa duração gera oferta pública reduzida e heterogênea de instituições de longa permanência (Ilpis). | O atendimento público a idosos está marcado por carências estruturais, recursos humanos insuficientes e orçamentos precários, exigindo um modelo permanente de financiamento no Orçamento. | A criação de um cadastro nacional com dados oficiais sobre oferta de Ilpis e população assistida é essencial para planejar e cobrar efetivamente o Estado.","O atendimento público a idosos está marcado por carências estruturais, recursos humanos insuficientes e orçamentos precários, exigindo um modelo permanente de financiamento no Orçamento.",A FAVOR
63,Cobrança de mais atenção do Estado com instituições de longa permanência para idosos,Renato Gomes,Representante da Secretaria Nacional de Promoção e Defesa dos Direitos da Pessoa Idosa,"Disse que 'esses auxílios são pontuais, e o que as instituições de longa permanência precisam é de um modelo permanente, que esteja no Orçamento, para que as necessidades básicas sejam atendidas e elas tenham condições de prestar um serviço adequado. O Parlamento tem um papel fundamental nisso'.",SOCIEDADE/OUTROS,"A ausência de uma política nacional de cuidados de longa duração gera oferta pública reduzida e heterogênea de instituições de longa permanência (Ilpis). | O atendimento público a idosos está marcado por carências estruturais, recursos humanos insuficientes e orçamentos precários, exigindo um modelo permanente de financiamento no Orçamento. | A criação de um cadastro nacional com dados oficiais sobre oferta de Ilpis e população assistida é essencial para planejar e cobrar efetivamente o Estado.",A criação de um cadastro nacional com dados oficiais sobre oferta de Ilpis e população assistida é essencial para planejar e cobrar efetivamente o Estado.,A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Fábio Pinheiro,Representante do Ministério do Turismo,"O turismo religioso é uma manifestação cultural muito forte no Brasil, e gera renda nos municípios onde acontece: ""O turismo religioso, no âmbito do turismo cultural, gera emprego e renda. É capaz de consolidar municípios como destinos e contribuir para uma expectativa de melhora da qualidade de vida da própria localidade e sua população.""",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Fábio Pinheiro,Representante do Ministério do Turismo,"O turismo religioso é uma manifestação cultural muito forte no Brasil, e gera renda nos municípios onde acontece: ""O turismo religioso, no âmbito do turismo cultural, gera emprego e renda. É capaz de consolidar municípios como destinos e contribuir para uma expectativa de melhora da qualidade de vida da própria localidade e sua população.""",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso.",A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Fábio Pinheiro,Representante do Ministério do Turismo,"O turismo religioso é uma manifestação cultural muito forte no Brasil, e gera renda nos municípios onde acontece: ""O turismo religioso, no âmbito do turismo cultural, gera emprego e renda. É capaz de consolidar municípios como destinos e contribuir para uma expectativa de melhora da qualidade de vida da própria localidade e sua população.""",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.",O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.,A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Rodrigo Coelho,Deputado e presidente da Comissão de Turismo,"O turismo religioso movimenta em todo o mundo 16 bilhões de euros ao ano, e o Brasil tem grande potencial para desenvolver essa modalidade turística.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Rodrigo Coelho,Deputado e presidente da Comissão de Turismo,"O turismo religioso movimenta em todo o mundo 16 bilhões de euros ao ano, e o Brasil tem grande potencial para desenvolver essa modalidade turística.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso.",A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Rodrigo Coelho,Deputado e presidente da Comissão de Turismo,"O turismo religioso movimenta em todo o mundo 16 bilhões de euros ao ano, e o Brasil tem grande potencial para desenvolver essa modalidade turística.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.",O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.,A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Rodrigo Coelho,Deputado e presidente da Comissão de Turismo,"O País deve investir no turismo, que emprega grande número de pessoas que precisam ter acesso a cursos de qualificação.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Rodrigo Coelho,Deputado e presidente da Comissão de Turismo,"O País deve investir no turismo, que emprega grande número de pessoas que precisam ter acesso a cursos de qualificação.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso.",A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Rodrigo Coelho,Deputado e presidente da Comissão de Turismo,"O País deve investir no turismo, que emprega grande número de pessoas que precisam ter acesso a cursos de qualificação.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.",O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.,NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Rodrigo Coelho,Deputado e presidente da Comissão de Turismo,"""Tem cursos gratuitos no site do Ministério do Turismo, como de camareira, de garçom, e de línguas. Temos o desafio de tornar o Brasil um País em que se tem uma noção de inglês e de espanhol para bem receber o turista.""",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Rodrigo Coelho,Deputado e presidente da Comissão de Turismo,"""Tem cursos gratuitos no site do Ministério do Turismo, como de camareira, de garçom, e de línguas. Temos o desafio de tornar o Brasil um País em que se tem uma noção de inglês e de espanhol para bem receber o turista.""",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Rodrigo Coelho,Deputado e presidente da Comissão de Turismo,"""Tem cursos gratuitos no site do Ministério do Turismo, como de camareira, de garçom, e de línguas. Temos o desafio de tornar o Brasil um País em que se tem uma noção de inglês e de espanhol para bem receber o turista.""",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.",O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.,NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Marcos Jaboski,Diretor de sustentabilidade do santuário de Nova Trento,"O santuário de Nova Trento, em Santa Catarina, é um parque ecológico e ecumênico que recebe milhares de pessoas todos os anos.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Marcos Jaboski,Diretor de sustentabilidade do santuário de Nova Trento,"O santuário de Nova Trento, em Santa Catarina, é um parque ecológico e ecumênico que recebe milhares de pessoas todos os anos.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Marcos Jaboski,Diretor de sustentabilidade do santuário de Nova Trento,"O santuário de Nova Trento, em Santa Catarina, é um parque ecológico e ecumênico que recebe milhares de pessoas todos os anos.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.",O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.,NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Marcos Jaboski,Diretor de sustentabilidade do santuário de Nova Trento,"""Nós temos que ter uma gestão profissional do turismo religioso, mas não podemos perder a nossa essência. Acreditamos muito em parceiras e nessa união entre o poder público, sociedade civil e empresários.""",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual.",A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Marcos Jaboski,Diretor de sustentabilidade do santuário de Nova Trento,"""Nós temos que ter uma gestão profissional do turismo religioso, mas não podemos perder a nossa essência. Acreditamos muito em parceiras e nessa união entre o poder público, sociedade civil e empresários.""",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Marcos Jaboski,Diretor de sustentabilidade do santuário de Nova Trento,"""Nós temos que ter uma gestão profissional do turismo religioso, mas não podemos perder a nossa essência. Acreditamos muito em parceiras e nessa união entre o poder público, sociedade civil e empresários.""",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.",O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.,NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Marcos Jaboski,Diretor de sustentabilidade do santuário de Nova Trento,"Pediu melhorias na infraestrutura, mencionando que a cidade não tem sinal de celular por causa do relevo da região.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Marcos Jaboski,Diretor de sustentabilidade do santuário de Nova Trento,"Pediu melhorias na infraestrutura, mencionando que a cidade não tem sinal de celular por causa do relevo da região.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso.",A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Marcos Jaboski,Diretor de sustentabilidade do santuário de Nova Trento,"Pediu melhorias na infraestrutura, mencionando que a cidade não tem sinal de celular por causa do relevo da região.",SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.",O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.,NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Ariane Nakamura,Representante da Secretaria de Turismo de Santa Catarina,Pediu aos parlamentares que garantam recursos para a reestruturação e manutenção de rotas e santuários.,SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual.",A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Ariane Nakamura,Representante da Secretaria de Turismo de Santa Catarina,Pediu aos parlamentares que garantam recursos para a reestruturação e manutenção de rotas e santuários.,SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso.",A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Ariane Nakamura,Representante da Secretaria de Turismo de Santa Catarina,Pediu aos parlamentares que garantam recursos para a reestruturação e manutenção de rotas e santuários.,SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.",O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.,A FAVOR
64,Fomento e estrutura para o turismo religioso no Brasil,Ariane Nakamura,Representante da Secretaria de Turismo de Santa Catarina,Em Santa Catarina há mais de 100 opções de destinos de turismo religioso.,SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Ariane Nakamura,Representante da Secretaria de Turismo de Santa Catarina,Em Santa Catarina há mais de 100 opções de destinos de turismo religioso.,SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.","O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso.",NEUTRO
64,Fomento e estrutura para o turismo religioso no Brasil,Ariane Nakamura,Representante da Secretaria de Turismo de Santa Catarina,Em Santa Catarina há mais de 100 opções de destinos de turismo religioso.,SOCIEDADE/OUTROS,"O turismo religioso deve ser gerido de forma profissional, mas sem perder sua essência espiritual. | O governo precisa investir em qualificação e infraestrutura, especialmente em regiões com dificuldades de comunicação, para desenvolver o turismo religioso. | O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.",O turismo religioso possui grande potencial econômico e deve receber maior apoio parlamentar e recursos para sua expansão.,NEUTRO
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Luciano Athayde Chaves,"Juiz auxiliar, representando a presidência do Conselho Superior da Justiça do Trabalho (CSJT)","Negou que o CSJT tenha tido qualquer intenção de extinguir varas da Justiça do Trabalho com a edição da Resolução 296/21, que trata da reestruturação das unidades judiciárias e administrativas.",SOCIEDADE/OUTROS,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da","A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção.",A FAVOR
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Luciano Athayde Chaves,"Juiz auxiliar, representando a presidência do Conselho Superior da Justiça do Trabalho (CSJT)","Negou que o CSJT tenha tido qualquer intenção de extinguir varas da Justiça do Trabalho com a edição da Resolução 296/21, que trata da reestruturação das unidades judiciárias e administrativas.",SOCIEDADE/OUTROS,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da",O artigo 27 da,NEUTRO
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Luciano Athayde Chaves,"Juiz auxiliar, representando a presidência do Conselho Superior da Justiça do Trabalho (CSJT)",Afirmou que a diretriz da gestão do presidente Emmanoel Pereira é a valorização e o fortalecimento da Justiça do Trabalho.,SOCIEDADE/OUTROS,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da","A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção.",A FAVOR
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Luciano Athayde Chaves,"Juiz auxiliar, representando a presidência do Conselho Superior da Justiça do Trabalho (CSJT)",Afirmou que a diretriz da gestão do presidente Emmanoel Pereira é a valorização e o fortalecimento da Justiça do Trabalho.,SOCIEDADE/OUTROS,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da",O artigo 27 da,NEUTRO
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Luciano Athayde Chaves,"Juiz auxiliar, representando a presidência do Conselho Superior da Justiça do Trabalho (CSJT)","Pediu mais apoio dos parlamentares à Justiça do Trabalho: ""Temos expectativa de que o Orçamento de 2023 nos permita preencher os 4 mil cargos vagos de servidores e os 300 de magistrados.""",SOCIEDADE/OUTROS,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da","A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção.",A FAVOR
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Luciano Athayde Chaves,"Juiz auxiliar, representando a presidência do Conselho Superior da Justiça do Trabalho (CSJT)","Pediu mais apoio dos parlamentares à Justiça do Trabalho: ""Temos expectativa de que o Orçamento de 2023 nos permita preencher os 4 mil cargos vagos de servidores e os 300 de magistrados.""",SOCIEDADE/OUTROS,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da",O artigo 27 da,NEUTRO
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Luciano Athayde Chaves,"Juiz auxiliar, representando a presidência do Conselho Superior da Justiça do Trabalho (CSJT)","""O artigo 27 não implica necessariamente a extinção, mas a maneira como o texto estava estruturado acabou causando uma série de críticas.""",SOCIEDADE/OUTROS,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da","A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção.",ERRO API
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Luciano Athayde Chaves,"Juiz auxiliar, representando a presidência do Conselho Superior da Justiça do Trabalho (CSJT)","""O artigo 27 não implica necessariamente a extinção, mas a maneira como o texto estava estruturado acabou causando uma série de críticas.""",SOCIEDADE/OUTROS,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da",O artigo 27 da,ERRO API
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Paulo Teixeira,Deputado (PT-SP),"Assumiu o compromisso de defender a recomposição dos recursos da Justiça do Trabalho na análise do Orçamento: ""A Justiça do Trabalho é fundamental em um país tão desigual. Precisamos fortalecê-la e não enfraquecê-la.""",PT,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da","A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção.",ERRO API
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Paulo Teixeira,Deputado (PT-SP),"Assumiu o compromisso de defender a recomposição dos recursos da Justiça do Trabalho na análise do Orçamento: ""A Justiça do Trabalho é fundamental em um país tão desigual. Precisamos fortalecê-la e não enfraquecê-la.""",PT,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da",O artigo 27 da,ERRO API
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Paulo Teixeira,Deputado (PT-SP),Considerou que a audiência teve um resultado e cumpriu um papel fundamental para a revisão do debate.,PT,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da","A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção.",ERRO API
65,Discussão sobre a Resolução 296/21 do Conselho Superior da Justiça do Trabalho (CSJT) e a possível extinção de varas da Justiça do Trabalho,Paulo Teixeira,Deputado (PT-SP),Considerou que a audiência teve um resultado e cumpriu um papel fundamental para a revisão do debate.,PT,"A Resolução 296/21 do CSJT não tem a intenção de extinguir varas da Justiça do Trabalho, mas sua estruturação gerou críticas e temores de extinção. | O artigo 27 da",O artigo 27 da,ERRO API
